Target-ID	Compound-ID	Std-value
CHEMBL2508	CHEMBL3698736	24.3
CHEMBL3234	CHEMBL3695577	4.0
CHEMBL2147	CHEMBL4108940	6.771
CHEMBL2041	CHEMBL2443139	10.0
CHEMBL2094138	CHEMBL376569	15.0
CHEMBL1957	CHEMBL517729	4.0
CHEMBL2815	CHEMBL3676097	2.8
CHEMBL2828	CHEMBL3947732	0.4
CHEMBL4937	CHEMBL3969708	21.2
CHEMBL1957	CHEMBL518354	13.0
CHEMBL1844	CHEMBL4095063	6.7
CHEMBL1868	CHEMBL3934764	6.0
CHEMBL299	CHEMBL3958761	0.13
CHEMBL4142	CHEMBL3960571	4.571
CHEMBL3973	CHEMBL3890852	5.623
CHEMBL308	CHEMBL3648125	9.0
CHEMBL2292	CHEMBL567331	27.0
CHEMBL3920	CHEMBL595732	16.0
CHEMBL3038477	CHEMBL3961884	10.0
CHEMBL2147	CHEMBL3937248	17.6
CHEMBL4142	CHEMBL3942328	1.514
CHEMBL4142	CHEMBL3944739	18.2
CHEMBL4523	CHEMBL3974455	0.52
CHEMBL1862	CHEMBL1241481	1.0
CHEMBL4282	CHEMBL3672012	4.0
CHEMBL279	CHEMBL3577114	0.46
CHEMBL4722	CHEMBL3675398	0.44
CHEMBL1862	CHEMBL1163016	5.0
CHEMBL2431	CHEMBL593374	15.0
CHEMBL2147	CHEMBL3687448	0.56
CHEMBL2148	CHEMBL3642340	26.08
CHEMBL1913	CHEMBL1940272	3.0
CHEMBL4501	CHEMBL3931731	2.8
CHEMBL4501	CHEMBL3675512	15.0
CHEMBL2815	CHEMBL3671150	2.1
CHEMBL3038477	CHEMBL3942940	10.0
CHEMBL2148	CHEMBL3665131	0.09868
CHEMBL279	CHEMBL2430253	11.8
CHEMBL4142	CHEMBL3932817	10.72
CHEMBL4523	CHEMBL3966076	2.24
CHEMBL4282	CHEMBL3701728	5.3
CHEMBL4282	CHEMBL3672491	27.0
CHEMBL203	CHEMBL79206	3.0
CHEMBL203	CHEMBL28	30.0
CHEMBL1844	CHEMBL3673471	15.0
CHEMBL1913	CHEMBL498206	12.0
CHEMBL2041	CHEMBL4105329	0.7
CHEMBL4722	CHEMBL4114812	4.2
CHEMBL4247	CHEMBL3951972	7.0
CHEMBL3116	CHEMBL3934257	9.0
CHEMBL3961	CHEMBL303144	0.1
CHEMBL2147	CHEMBL3393702	7.0
CHEMBL2971	CHEMBL1934348	13.0
CHEMBL3142	CHEMBL1241578	17.0
CHEMBL2041	CHEMBL3687217	1.3
CHEMBL2147	CHEMBL3651991	2.0
CHEMBL279	CHEMBL2180604	0.95
CHEMBL3024	CHEMBL2204067	6.87
CHEMBL260	CHEMBL152208	4.0
CHEMBL2147	CHEMBL3651963	1.0
CHEMBL2508	CHEMBL3702093	2.8
CHEMBL4937	CHEMBL3922374	9.3
CHEMBL2276	CHEMBL3655586	26.9
CHEMBL2971	CHEMBL3589176	5.5
CHEMBL2094126	CHEMBL23254	9.0
CHEMBL1907601	CHEMBL3985649	13.7
CHEMBL3553	CHEMBL3926766	25.0
CHEMBL2828	CHEMBL3893406	1.0
CHEMBL3009	CHEMBL3958482	3.0
CHEMBL2971	CHEMBL3961430	6.5
CHEMBL4523	CHEMBL3910008	2.9
CHEMBL2508	CHEMBL3642000	11.0
CHEMBL3973	CHEMBL3925254	14.79
CHEMBL4722	CHEMBL3685257	0.31
CHEMBL331	CHEMBL3702116	14.0
CHEMBL299	CHEMBL3918192	2.7
CHEMBL2971	CHEMBL1938655	8.0
CHEMBL2185	CHEMBL484609	20.0
CHEMBL2815	CHEMBL3675940	1.6
CHEMBL3650	CHEMBL3979972	7.762
CHEMBL2508	CHEMBL3642003	26.0
CHEMBL279	CHEMBL363551	15.0
CHEMBL4439	CHEMBL3260564	13.0
CHEMBL4722	CHEMBL1258913	18.0
CHEMBL3905	CHEMBL79977	20.0
CHEMBL1913	CHEMBL498348	30.0
CHEMBL2041	CHEMBL3775934	2.6
CHEMBL2971	CHEMBL3642316	4.9
CHEMBL3650	CHEMBL3968038	15.85
CHEMBL3038477	CHEMBL3973503	10.0
CHEMBL4523	CHEMBL3691950	0.4
CHEMBL3629	CHEMBL3758606	15.0
CHEMBL279	CHEMBL3919480	1.0
CHEMBL2007	CHEMBL498266	12.0
CHEMBL2094126	CHEMBL575888	2.0
CHEMBL1991	CHEMBL1761513	19.95
CHEMBL4282	CHEMBL3932866	13.0
CHEMBL1907601	CHEMBL3967732	1.5
CHEMBL2147	CHEMBL3914616	6.1
CHEMBL4523	CHEMBL3970651	11.0
CHEMBL5570	CHEMBL3086317	13.0
CHEMBL4722	CHEMBL3675406	0.27
CHEMBL4722	CHEMBL483526	5.0
CHEMBL4439	CHEMBL3260586	16.0
CHEMBL331	CHEMBL139653	20.0
CHEMBL4722	CHEMBL3675459	0.12
CHEMBL258	CHEMBL270692	1.0
CHEMBL4895	CHEMBL3809489	30.0
CHEMBL2971	CHEMBL3960213	0.55
CHEMBL4523	CHEMBL3691967	3.08
CHEMBL2147	CHEMBL3942256	6.48
CHEMBL2147	CHEMBL3105022	1.0
CHEMBL3038477	CHEMBL3907131	10.0
CHEMBL4282	CHEMBL3912123	24.0
CHEMBL4523	CHEMBL2017334	25.0
CHEMBL279	CHEMBL3805771	24.0
CHEMBL301	CHEMBL460642	4.1
CHEMBL5407	CHEMBL3676267	8.0
CHEMBL2971	CHEMBL3976846	17.0
CHEMBL2147	CHEMBL3660084	8.0
CHEMBL2815	CHEMBL3671131	2.3
CHEMBL203	CHEMBL335648	19.0
CHEMBL3234	CHEMBL1242377	9.2
CHEMBL4142	CHEMBL3681306	7.6
CHEMBL3717	CHEMBL1095357	30.0
CHEMBL4722	CHEMBL3675492	1.2
CHEMBL331	CHEMBL189963	20.0
CHEMBL2431	CHEMBL521642	13.0
CHEMBL1981	CHEMBL3822672	8.44
CHEMBL1906	CHEMBL3125890	5.0
CHEMBL4523	CHEMBL3974415	2.2
CHEMBL279	CHEMBL3828122	9.0
CHEMBL1913	CHEMBL2430250	19.3
CHEMBL4142	CHEMBL3943043	2.512
CHEMBL2971	CHEMBL3665120	0.0926
CHEMBL1974	CHEMBL2443044	10.0
CHEMBL3983	CHEMBL3422091	1.2
CHEMBL2147	CHEMBL3958307	0.8
CHEMBL4722	CHEMBL3639792	0.38
CHEMBL203	CHEMBL4061382	26.0
CHEMBL203	CHEMBL3814445	2.25
CHEMBL2147	CHEMBL4062256	0.49
CHEMBL5407	CHEMBL3394171	3.0
CHEMBL5407	CHEMBL3651991	7.0
CHEMBL5331	CHEMBL3326005	1.6
CHEMBL4722	CHEMBL493657	14.9
CHEMBL4523	CHEMBL3651965	7.0
CHEMBL2971	CHEMBL4089234	3.0
CHEMBL4722	CHEMBL3948611	2.0
CHEMBL1913	CHEMBL2430261	22.7
CHEMBL3983	CHEMBL3109971	20.0
CHEMBL4142	CHEMBL3930158	12.59
CHEMBL4722	CHEMBL3952770	0.31
CHEMBL2971	CHEMBL3929124	20.0
CHEMBL2971	CHEMBL3642408	4.93
CHEMBL1974	CHEMBL1835749	19.0
CHEMBL2185	CHEMBL3670498	0.73
CHEMBL4501	CHEMBL3982706	3.5
CHEMBL4282	CHEMBL2325743	4.0
CHEMBL1913	CHEMBL2023489	4.0
CHEMBL2599	CHEMBL3657547	1.0
CHEMBL3582	CHEMBL2151413	11.0
CHEMBL2850	CHEMBL253956	23.0
CHEMBL3038477	CHEMBL3971654	10.0
CHEMBL5570	CHEMBL505830	1.3
CHEMBL2041	CHEMBL3671309	5.977
CHEMBL4439	CHEMBL3260599	11.0
CHEMBL2815	CHEMBL3676037	1.2
CHEMBL4501	CHEMBL3975681	2.4
CHEMBL2599	CHEMBL3262622	1.0
CHEMBL4501	CHEMBL3901997	5.2
CHEMBL3234	CHEMBL1242024	23.0
CHEMBL2363049	CHEMBL2437458	17.6
CHEMBL2147	CHEMBL3974543	0.618
CHEMBL2147	CHEMBL2035629	3.0
CHEMBL279	CHEMBL2086740	5.0
CHEMBL3650	CHEMBL3891816	16.6
CHEMBL2147	CHEMBL3691966	0.3
CHEMBL3650	CHEMBL3948755	7.762
CHEMBL1824	CHEMBL402293	25.0
CHEMBL2185	CHEMBL3680420	0.27
CHEMBL1907601	CHEMBL3894860	0.8
CHEMBL1868	CHEMBL3906005	9.0
CHEMBL301	CHEMBL272165	8.9
CHEMBL299	CHEMBL3968031	1.8
CHEMBL2431	CHEMBL3701745	4.6
CHEMBL3717	CHEMBL408995	10.0
CHEMBL4142	CHEMBL3971073	14.45
CHEMBL4501	CHEMBL3980219	1.4
CHEMBL2971	CHEMBL3359927	18.0
CHEMBL3650	CHEMBL3911516	3.09
CHEMBL4282	CHEMBL2325738	4.0
CHEMBL279	CHEMBL3765306	2.2
CHEMBL3717	CHEMBL3290931	2.15
CHEMBL1824	CHEMBL2048904	2.1
CHEMBL4722	CHEMBL3680500	0.69
CHEMBL3038469	CHEMBL411426	2.5
CHEMBL1936	CHEMBL371329	9.0
CHEMBL258	CHEMBL3329684	2.3
CHEMBL1991	CHEMBL249683	9.0
CHEMBL5407	CHEMBL3394169	18.0
CHEMBL4523	CHEMBL3687464	4.68
CHEMBL4523	CHEMBL3931685	7.66
CHEMBL2828	CHEMBL3985580	11.8
CHEMBL2147	CHEMBL3922231	8.178
CHEMBL3430907	CHEMBL3663738	21.0
CHEMBL203	CHEMBL3805509	23.7
CHEMBL2094126	CHEMBL74637	6.0
CHEMBL1974	CHEMBL1835867	3.0
CHEMBL2148	CHEMBL3335685	7.0
CHEMBL2094126	CHEMBL126328	4.0
CHEMBL331	CHEMBL3680381	2.6
CHEMBL203	CHEMBL91009	9.0
CHEMBL1824	CHEMBL2048791	28.0
CHEMBL4142	CHEMBL3681278	3.6
CHEMBL1862	CHEMBL495306	10.2
CHEMBL203	CHEMBL596754	1.99
CHEMBL4142	CHEMBL3701241	1.1
CHEMBL4722	CHEMBL1650540	4.0
CHEMBL4142	CHEMBL3932577	2.818
CHEMBL1955	CHEMBL498266	10.0
CHEMBL1824	CHEMBL1923008	29.0
CHEMBL4282	CHEMBL2178597	3.0
CHEMBL279	CHEMBL190872	18.0
CHEMBL279	CHEMBL221053	6.0
CHEMBL2815	CHEMBL3673479	0.2
CHEMBL1981	CHEMBL507625	1.6
CHEMBL5407	CHEMBL3651924	2.0
CHEMBL5147	CHEMBL1762525	10.0
CHEMBL2996	CHEMBL48636	0.9
CHEMBL5407	CHEMBL3651961	6.0
CHEMBL2148	CHEMBL3921320	0.55
CHEMBL3920	CHEMBL2151409	9.8
CHEMBL279	CHEMBL3348846	29.5
CHEMBL1936	CHEMBL4067871	10.0
CHEMBL3529	CHEMBL3650738	30.0
CHEMBL4282	CHEMBL3938454	2.4
CHEMBL5407	CHEMBL3651998	5.0
CHEMBL4282	CHEMBL3913659	2.6
CHEMBL2147	CHEMBL4061176	1.3
CHEMBL4722	CHEMBL3675521	3.73
CHEMBL2185	CHEMBL457099	23.0
CHEMBL4523	CHEMBL3949102	0.0354
CHEMBL5407	CHEMBL3691925	1.24
CHEMBL1862	CHEMBL2031893	10.0
CHEMBL2828	CHEMBL3915816	0.3
CHEMBL2185	CHEMBL2029903	11.0
CHEMBL3616	CHEMBL311399	22.0
CHEMBL203	CHEMBL417478	0.16
CHEMBL5543	CHEMBL1868723	18.0
CHEMBL3582	CHEMBL305667	30.0
CHEMBL4142	CHEMBL3901119	3.388
CHEMBL203	CHEMBL3678952	4.0
CHEMBL4937	CHEMBL3906580	3.0
CHEMBL301	CHEMBL407709	7.1
CHEMBL203	CHEMBL3344215	10.8
CHEMBL3038477	CHEMBL3964036	10.0
CHEMBL2828	CHEMBL3902265	1.1
CHEMBL4722	CHEMBL3680471	17.0
CHEMBL1844	CHEMBL521887	4.0
CHEMBL2276	CHEMBL2392825	3.0
CHEMBL4282	CHEMBL1080912	18.0
CHEMBL4523	CHEMBL3651929	9.0
CHEMBL4937	CHEMBL3948521	3.2
CHEMBL260	CHEMBL2443044	10.0
CHEMBL4523	CHEMBL3939032	5.2
CHEMBL3650	CHEMBL3920637	3.802
CHEMBL3231	CHEMBL441702	9.0
CHEMBL2815	CHEMBL3673488	4.0
CHEMBL279	CHEMBL3926026	16.0
CHEMBL3231	CHEMBL523695	5.0
CHEMBL3142	CHEMBL1615189	3.0
CHEMBL1862	CHEMBL3690072	5.8
CHEMBL2041	CHEMBL235851	10.0
CHEMBL4523	CHEMBL3950988	11.1
CHEMBL3024	CHEMBL1933582	9.0
CHEMBL4523	CHEMBL3969013	10.7
CHEMBL2095227	CHEMBL190980	3.6
CHEMBL1844	CHEMBL4085366	0.9
CHEMBL1907601	CHEMBL558566	20.0
CHEMBL258	CHEMBL80091	20.0
CHEMBL203	CHEMBL28418	0.75
CHEMBL2959	CHEMBL482367	8.0
CHEMBL258	CHEMBL272850	1.4
CHEMBL2148	CHEMBL3703506	3.3
CHEMBL3973	CHEMBL3545376	6.607
CHEMBL301	CHEMBL3644024	6.0
CHEMBL4282	CHEMBL3699728	19.0
CHEMBL1862	CHEMBL3690074	6.2
CHEMBL2185	CHEMBL3329662	29.8
CHEMBL5408	CHEMBL3682433	30.0
CHEMBL2599	CHEMBL3943934	7.0
CHEMBL5407	CHEMBL3687530	10.43
CHEMBL3650	CHEMBL3927327	2.951
CHEMBL3650	CHEMBL3902110	7.943
CHEMBL279	CHEMBL1202473	7.0
CHEMBL3142	CHEMBL1241944	9.0
CHEMBL4282	CHEMBL226898	0.6
CHEMBL308	CHEMBL99780	12.0
CHEMBL4501	CHEMBL3899177	2.8
CHEMBL2850	CHEMBL2391133	27.0
CHEMBL3717	CHEMBL566844	25.0
CHEMBL1844	CHEMBL3673486	2.0
CHEMBL1907601	CHEMBL3895953	5.0
CHEMBL3973	CHEMBL3975193	22.91
CHEMBL203	CHEMBL3741473	5.0
CHEMBL299	CHEMBL3965722	0.36
CHEMBL4722	CHEMBL3897985	0.12
CHEMBL2431	CHEMBL2325729	13.0
CHEMBL3973	CHEMBL3974693	25.7
CHEMBL1913	CHEMBL4107561	13.0
CHEMBL2007	CHEMBL425043	18.0
CHEMBL4895	CHEMBL2158227	16.0
CHEMBL2147	CHEMBL3963379	26.2
CHEMBL3973	CHEMBL3891525	16.98
CHEMBL4722	CHEMBL3675517	0.56
CHEMBL3650	CHEMBL3939278	2.188
CHEMBL5408	CHEMBL3952082	30.0
CHEMBL1913	CHEMBL2430254	13.3
CHEMBL2815	CHEMBL3916880	1.23
CHEMBL4523	CHEMBL1915636	1.0
CHEMBL2815	CHEMBL3675943	5.1
CHEMBL258	CHEMBL305748	20.0
CHEMBL1974	CHEMBL412102	16.0
CHEMBL3973	CHEMBL3903973	2.138
CHEMBL258	CHEMBL1085316	4.0
CHEMBL260	CHEMBL1089520	14.0
CHEMBL2363049	CHEMBL1090351	1.9
CHEMBL2147	CHEMBL3691943	0.02
CHEMBL4523	CHEMBL3957552	8.279
CHEMBL279	CHEMBL2071200	12.0
CHEMBL258	CHEMBL3905432	3.82
CHEMBL2749	CHEMBL3109341	9.0
CHEMBL2599	CHEMBL3905700	19.0
CHEMBL2815	CHEMBL3673486	2.0
CHEMBL3920	CHEMBL517677	22.0
CHEMBL299	CHEMBL3928145	0.5
CHEMBL2599	CHEMBL3890213	10.0
CHEMBL3973	CHEMBL3950510	19.05
CHEMBL299	CHEMBL3966595	0.13
CHEMBL279	CHEMBL3985182	5.0
CHEMBL4142	CHEMBL4096738	3.63
CHEMBL4523	CHEMBL2048867	3.0
CHEMBL2185	CHEMBL3670497	0.94
CHEMBL2850	CHEMBL3673985	13.0
CHEMBL1824	CHEMBL3969056	11.0
CHEMBL5407	CHEMBL3676306	3.0
CHEMBL279	CHEMBL3354187	12.0
CHEMBL1957	CHEMBL554993	1.9
CHEMBL2147	CHEMBL3917311	1.009
CHEMBL3650	CHEMBL3905048	3.631
CHEMBL3920	CHEMBL586046	9.0
CHEMBL2971	CHEMBL3622132	25.0
CHEMBL3650	CHEMBL3897155	2.951
CHEMBL2971	CHEMBL3986618	15.0
CHEMBL4142	CHEMBL3681267	17.0
CHEMBL4142	CHEMBL3681242	21.0
CHEMBL1955	CHEMBL524453	7.0
CHEMBL279	CHEMBL3093581	0.14
CHEMBL4142	CHEMBL3911621	1.778
CHEMBL2431	CHEMBL378963	5.0
CHEMBL4501	CHEMBL3900963	2.7
CHEMBL301	CHEMBL58224	9.0
CHEMBL3529	CHEMBL2011934	20.0
CHEMBL1906	CHEMBL3086065	8.0
CHEMBL2508	CHEMBL3698738	15.7
CHEMBL2148	CHEMBL3896837	0.55
CHEMBL279	CHEMBL3656111	17.0
CHEMBL2185	CHEMBL3685262	0.18
CHEMBL203	CHEMBL3676362	14.0
CHEMBL3650	CHEMBL3924422	5.754
CHEMBL4142	CHEMBL3985259	5.129
CHEMBL1907601	CHEMBL463054	10.0
CHEMBL258	CHEMBL4060757	21.0
CHEMBL2147	CHEMBL4115235	0.3
CHEMBL4142	CHEMBL3976219	8.128
CHEMBL260	CHEMBL2401993	3.8
CHEMBL279	CHEMBL272198	0.6
CHEMBL3038477	CHEMBL3897318	10.0
CHEMBL1844	CHEMBL1940266	30.0
CHEMBL3650	CHEMBL3971277	1.585
CHEMBL2815	CHEMBL3676051	6.9
CHEMBL3650	CHEMBL3941700	1.778
CHEMBL1936	CHEMBL269894	4.0
CHEMBL1907601	CHEMBL190627	5.0
CHEMBL279	CHEMBL1946171	30.0
CHEMBL4523	CHEMBL4093592	23.0
CHEMBL1957	CHEMBL575448	2.0
CHEMBL2431	CHEMBL595944	19.0
CHEMBL3553	CHEMBL3781427	9.0
CHEMBL1907601	CHEMBL512054	0.64
CHEMBL3973	CHEMBL3948744	8.71
CHEMBL3973	CHEMBL3905276	4.786
CHEMBL2147	CHEMBL3899535	1.67
CHEMBL2147	CHEMBL3735890	1.9
CHEMBL2599	CHEMBL3915981	2.0
CHEMBL4282	CHEMBL3900512	4.8
CHEMBL1974	CHEMBL521470	0.66
CHEMBL1936	CHEMBL525744	13.0
CHEMBL2971	CHEMBL3665133	0.2469
CHEMBL4282	CHEMBL2325995	5.0
CHEMBL279	CHEMBL2178352	20.0
CHEMBL1907601	CHEMBL3973664	6.0
CHEMBL1957	CHEMBL515036	13.0
CHEMBL1907601	CHEMBL182325	25.0
CHEMBL3920	CHEMBL1079567	9.3
CHEMBL2185	CHEMBL1078061	21.0
CHEMBL203	CHEMBL473428	3.0
CHEMBL1862	CHEMBL1172585	6.4
CHEMBL3905	CHEMBL203343	4.8
CHEMBL2147	CHEMBL3918196	1.0
CHEMBL2147	CHEMBL3676310	1.0
CHEMBL1868	CHEMBL255955	5.0
CHEMBL4722	CHEMBL3393484	8.0
CHEMBL2971	CHEMBL3765822	17.0
CHEMBL308	CHEMBL3648102	17.0
CHEMBL2147	CHEMBL4077977	2.0
CHEMBL2996	CHEMBL593619	22.0
CHEMBL203	CHEMBL255135	17.0
CHEMBL4722	CHEMBL388978	22.0
CHEMBL301	CHEMBL3648102	8.0
CHEMBL203	CHEMBL204638	1.5
CHEMBL203	CHEMBL3671498	2.0
CHEMBL2996	CHEMBL431955	20.0
CHEMBL2185	CHEMBL3329681	16.4
CHEMBL1936	CHEMBL271600	10.0
CHEMBL4501	CHEMBL3941307	1.5
CHEMBL5331	CHEMBL3925379	30.0
CHEMBL4722	CHEMBL3932362	19.36
CHEMBL1907600	CHEMBL4103221	2.3
CHEMBL2971	CHEMBL3896113	1.9
CHEMBL1913	CHEMBL4099329	8.1
CHEMBL301	CHEMBL470439	1.1
CHEMBL5407	CHEMBL1952125	23.0
CHEMBL3920	CHEMBL606148	1.3
CHEMBL2147	CHEMBL3298889	13.0
CHEMBL4722	CHEMBL3685265	2.9
CHEMBL2148	CHEMBL3979809	5.0
CHEMBL2147	CHEMBL3394171	8.0
CHEMBL4501	CHEMBL3957688	4.0
CHEMBL2815	CHEMBL2037226	8.0
CHEMBL2971	CHEMBL3894516	26.0
CHEMBL2147	CHEMBL3687498	0.03
CHEMBL203	CHEMBL4091626	11.0
CHEMBL1936	CHEMBL2336029	16.7
CHEMBL4142	CHEMBL3959573	1.82
CHEMBL3629	CHEMBL483531	10.0
CHEMBL5407	CHEMBL2035640	11.0
CHEMBL2148	CHEMBL3977452	0.55
CHEMBL2971	CHEMBL3940267	11.0
CHEMBL203	CHEMBL2437460	6.95
CHEMBL2508	CHEMBL3642031	26.0
CHEMBL4179	CHEMBL1822140	8.0
CHEMBL3529	CHEMBL3682423	4.0
CHEMBL2431	CHEMBL2177827	15.0
CHEMBL4722	CHEMBL2380828	27.0
CHEMBL5407	CHEMBL3651985	29.0
CHEMBL2971	CHEMBL3665162	1.0
CHEMBL5408	CHEMBL3650753	30.0
CHEMBL2147	CHEMBL3916900	0.9
CHEMBL301	CHEMBL460086	1.0
CHEMBL4722	CHEMBL3087777	4.0
CHEMBL301	CHEMBL457177	19.0
CHEMBL308	CHEMBL410261	10.0
CHEMBL1868	CHEMBL1084337	16.0
CHEMBL2431	CHEMBL3701733	5.1
CHEMBL299	CHEMBL3949255	13.0
CHEMBL279	CHEMBL595615	12.0
CHEMBL2147	CHEMBL3925863	1.767
CHEMBL2147	CHEMBL3979182	0.116
CHEMBL2637	CHEMBL2376909	24.0
CHEMBL5147	CHEMBL4101918	1.26
CHEMBL4722	CHEMBL3675525	0.17
CHEMBL1824	CHEMBL1645462	22.0
CHEMBL203	CHEMBL78018	4.0
CHEMBL5407	CHEMBL3691984	24.74
CHEMBL301	CHEMBL415789	10.0
CHEMBL3038477	CHEMBL3960471	10.0
CHEMBL279	CHEMBL1945170	10.0
CHEMBL2148	CHEMBL3934456	5.0
CHEMBL4501	CHEMBL3905622	14.0
CHEMBL4282	CHEMBL378963	1.8
CHEMBL203	CHEMBL1683955	17.0
CHEMBL3973	CHEMBL3916037	11.75
CHEMBL1824	CHEMBL2437224	8.5
CHEMBL2185	CHEMBL3393480	10.0
CHEMBL1868	CHEMBL204426	12.0
CHEMBL203	CHEMBL3676385	26.0
CHEMBL2637	CHEMBL3220500	0.77
CHEMBL4282	CHEMBL3961556	3.0
CHEMBL2971	CHEMBL3642314	1.1
CHEMBL331	CHEMBL460641	0.47
CHEMBL203	CHEMBL545315	1.5
CHEMBL1991	CHEMBL249508	23.0
CHEMBL3920	CHEMBL3964163	29.0
CHEMBL1955	CHEMBL3918309	4.0
CHEMBL2185	CHEMBL3675371	1.5
CHEMBL2094127	CHEMBL317953	18.0
CHEMBL1936	CHEMBL330863	21.0
CHEMBL5407	CHEMBL3676301	3.0
CHEMBL4722	CHEMBL3675508	0.05
CHEMBL1907602	CHEMBL518383	10.0
CHEMBL5543	CHEMBL3094434	5.0
CHEMBL1907605	CHEMBL3717995	20.0
CHEMBL1991	CHEMBL519965	19.95
CHEMBL3038477	CHEMBL3957525	10.0
CHEMBL279	CHEMBL3939959	20.0
CHEMBL279	CHEMBL483531	5.0
CHEMBL3553	CHEMBL4073562	5.7
CHEMBL2147	CHEMBL3660065	1.6
CHEMBL5408	CHEMBL3928470	30.0
CHEMBL2959	CHEMBL487785	7.0
CHEMBL5408	CHEMBL3982149	30.0
CHEMBL2971	CHEMBL3944237	27.0
CHEMBL4523	CHEMBL3899420	7.94
CHEMBL2185	CHEMBL3675525	0.17
CHEMBL4142	CHEMBL3944320	2.188
CHEMBL4501	CHEMBL3895789	23.0
CHEMBL279	CHEMBL3911073	6.0
CHEMBL301	CHEMBL191834	20.0
CHEMBL3717	CHEMBL483532	2.5
CHEMBL2508	CHEMBL3698639	2.9
CHEMBL3650	CHEMBL498266	25.0
CHEMBL4722	CHEMBL596292	24.0
CHEMBL1913	CHEMBL3920210	20.0
CHEMBL4722	CHEMBL3670474	0.39
CHEMBL203	CHEMBL3979610	6.0
CHEMBL3038477	CHEMBL3985878	10.0
CHEMBL4722	CHEMBL3692215	0.5
CHEMBL2971	CHEMBL3652291	19.5
CHEMBL331	CHEMBL3702222	15.0
CHEMBL2842	CHEMBL1242113	20.0
CHEMBL301	CHEMBL2163995	3.4
CHEMBL331	CHEMBL3702053	1.0
CHEMBL2828	CHEMBL3936532	0.3
CHEMBL2971	CHEMBL3899672	0.055
CHEMBL5407	CHEMBL3687506	5.07
CHEMBL3650	CHEMBL378024	1.0
CHEMBL331	CHEMBL3642010	5.2
CHEMBL1957	CHEMBL573246	9.0
CHEMBL1868	CHEMBL4109002	8.0
CHEMBL4523	CHEMBL3651933	7.0
CHEMBL2185	CHEMBL1173411	1.19
CHEMBL1974	CHEMBL374044	7.0
CHEMBL1824	CHEMBL483526	4.5
CHEMBL2185	CHEMBL3393467	5.0
CHEMBL301	CHEMBL411224	1.2
CHEMBL2996	CHEMBL567930	25.0
CHEMBL2599	CHEMBL3915395	1.0
CHEMBL2971	CHEMBL3622150	1.2
CHEMBL3717	CHEMBL3309402	1.63
CHEMBL4630	CHEMBL1643213	26.0
CHEMBL2147	CHEMBL3651953	1.0
CHEMBL2094128	CHEMBL2314464	20.0
CHEMBL2363049	CHEMBL3233793	7.0
CHEMBL2208	CHEMBL561334	1.0
CHEMBL4142	CHEMBL3928393	1.905
CHEMBL5407	CHEMBL3264255	20.5
CHEMBL2959	CHEMBL487786	10.0
CHEMBL4523	CHEMBL3920600	0.53
CHEMBL5570	CHEMBL3660802	0.82
CHEMBL4282	CHEMBL3672085	7.0
CHEMBL3616	CHEMBL48988	10.0
CHEMBL1868	CHEMBL1230609	0.8
CHEMBL5147	CHEMBL288441	5.5
CHEMBL3650	CHEMBL3943933	16.98
CHEMBL2959	CHEMBL520110	3.0
CHEMBL2041	CHEMBL3753341	4.0
CHEMBL2147	CHEMBL1952141	7.0
CHEMBL5407	CHEMBL3972727	13.65
CHEMBL2971	CHEMBL374321	18.0
CHEMBL5407	CHEMBL3676295	12.0
CHEMBL5407	CHEMBL3651978	9.0
CHEMBL4523	CHEMBL4115235	1.8
CHEMBL3038477	CHEMBL4106663	10.0
CHEMBL1913	CHEMBL1940105	6.0
CHEMBL4142	CHEMBL3681256	17.0
CHEMBL5543	CHEMBL2386754	7.72
CHEMBL3529	CHEMBL3650730	30.0
CHEMBL2094126	CHEMBL536272	10.0
CHEMBL203	CHEMBL257861	16.0
CHEMBL1824	CHEMBL597773	20.1
CHEMBL258	CHEMBL1232515	1.0
CHEMBL3038477	CHEMBL3963062	10.0
CHEMBL2147	CHEMBL3660039	13.0
CHEMBL3905	CHEMBL1087127	15.0
CHEMBL203	CHEMBL493428	24.0
CHEMBL2695	CHEMBL3689073	7.2
CHEMBL279	CHEMBL2071202	14.0
CHEMBL260	CHEMBL470483	24.0
CHEMBL3038477	CHEMBL3925747	10.0
CHEMBL2147	CHEMBL3899758	21.6
CHEMBL2971	CHEMBL582808	3.4
CHEMBL5408	CHEMBL3943587	15.0
CHEMBL258	CHEMBL151	10.0
CHEMBL4142	CHEMBL3701262	2.0
CHEMBL2276	CHEMBL2425654	29.0
CHEMBL1844	CHEMBL1940107	20.0
CHEMBL2147	CHEMBL3980526	6.8
CHEMBL2292	CHEMBL2386760	5.1
CHEMBL279	CHEMBL353584	17.0
CHEMBL2828	CHEMBL3928838	24.7
CHEMBL258	CHEMBL3917698	2.6
CHEMBL4523	CHEMBL454281	22.0
CHEMBL4142	CHEMBL3978754	3.388
CHEMBL279	CHEMBL271984	0.9
CHEMBL3650	CHEMBL204426	21.0
CHEMBL203	CHEMBL3671523	19.0
CHEMBL4247	CHEMBL3608522	1.7
CHEMBL1913	CHEMBL495762	0.3
CHEMBL2148	CHEMBL2376153	0.4
CHEMBL1844	CHEMBL4089951	5.6
CHEMBL2185	CHEMBL2380838	1.0
CHEMBL4501	CHEMBL3971435	30.0
CHEMBL279	CHEMBL3297898	19.1
CHEMBL4142	CHEMBL3957533	6.457
